2018-05-148 12:05:366 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 12:05:946 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 12:05:948 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 12:05:948 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 12:05:949 INFO  BankAppDriver:41 - balance: 0.00
2018-05-148 12:05:949 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 12:05:950 INFO  BankAppDriver:193 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 12:05:950 INFO  BankAppDriver:196 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 12:05:952 INFO  BankAppDriver:207 - Check Object Read From .ser File - cParamD: 
2018-05-148 12:05:952 INFO  BankAppDriver:208 - username: ktumma1
2018-05-148 12:05:953 INFO  BankAppDriver:209 - firstName: Janeta
2018-05-148 12:05:953 INFO  BankAppDriver:210 - lastName: Maneta
2018-05-148 12:05:953 INFO  BankAppDriver:211 - address1: 123 ABC St
2018-05-148 12:05:954 INFO  BankAppDriver:212 - address2: Apt 1234
2018-05-148 12:05:954 INFO  BankAppDriver:213 - city: Dallas
2018-05-148 12:05:954 INFO  BankAppDriver:214 - state: TX
2018-05-148 12:05:954 INFO  BankAppDriver:215 - phoneNumber: 1234567890
2018-05-148 12:05:955 INFO  BankAppDriver:216 - email: jacqutum@gmail.com
2018-05-148 12:05:955 INFO  BankAppDriver:218 - secondJointAccUsername: jtumma1
2018-05-148 12:05:955 INFO  BankAppDriver:225 - End Deserialization - DeserializeCustomer() 

2018-05-148 12:05:956 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 12:05:956 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 12:05:957 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 12:05:957 INFO  BankAppDriver:70 - balance: 0.00
2018-05-148 12:05:958 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

