2018-05-148 16:05:977 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 16:05:158 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:159 INFO  BankAppDriver:41 - balance: 21.00
2018-05-148 16:05:159 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:160 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:162 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:162 INFO  BankAppDriver:136 - Withdraw Amount: 1.00
2018-05-148 16:05:164 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 21.00
2018-05-148 16:05:165 INFO  BankAppDriver:152 - After Withdrawing, Balance = 20.00
2018-05-148 16:05:165 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:167 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:170 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:171 INFO  BankAppDriver:41 - balance: 20.00
2018-05-148 16:05:171 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:172 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:175 INFO  BankAppDriver:175 - Begin Transfer(): 
2018-05-148 16:05:176 INFO  BankAppDriver:183 - Transfer Amount: 2.00
2018-05-148 16:05:176 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:176 INFO  BankAppDriver:136 - Withdraw Amount: 2.00
2018-05-148 16:05:177 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 20.00
2018-05-148 16:05:178 INFO  BankAppDriver:152 - After Withdrawing, Balance = 18.00
2018-05-148 16:05:179 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:184 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:185 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:185 INFO  BankAppDriver:41 - balance: 18.00
2018-05-148 16:05:510 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:511 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:511 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:512 INFO  BankAppDriver:93 - Deposit Amount: 2.00
2018-05-148 16:05:513 INFO  BankAppDriver:103 - Before Depositing, Balance = 4.00
2018-05-148 16:05:513 INFO  BankAppDriver:109 - After Depositing, Balance = 6.00
2018-05-148 16:05:514 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:515 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 16:05:516 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:517 INFO  BankAppDriver:41 - balance: 6.00
2018-05-148 16:05:517 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:517 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:518 INFO  BankAppDriver:197 - End Transfer() 

2018-05-148 16:05:518 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:519 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:520 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:520 INFO  BankAppDriver:70 - balance: 18.00
2018-05-148 16:05:521 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:521 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:521 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:523 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:523 INFO  BankAppDriver:70 - balance: 6.00
2018-05-148 16:05:524 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

