2018-05-148 16:05:669 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 16:05:737 INFO  BankAppDriver:109 - After Depositing, Balance = 30.00
2018-05-148 16:05:737 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:739 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:740 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:740 INFO  BankAppDriver:41 - balance: 30.00
2018-05-148 16:05:741 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:741 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:742 INFO  BankAppDriver:199 - End Transfer() 

2018-05-148 16:05:742 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:742 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:743 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:743 INFO  BankAppDriver:70 - balance: 30.00
2018-05-148 16:05:744 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:744 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:744 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:745 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:746 INFO  BankAppDriver:70 - balance: 10.00
2018-05-148 16:05:746 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

