2018-05-148 11:05:85 INFO  BankAppDriver:39 - usernameM: jtumma1
2018-05-148 11:05:243 INFO  BankAppDriver:153 - phoneNumber: 1234567890
2018-05-148 11:05:243 INFO  BankAppDriver:154 - email: jacqutum@gmail.com
2018-05-148 11:05:243 INFO  BankAppDriver:156 - secondJointAccUsername: jtumma1
2018-05-148 11:05:244 INFO  BankAppDriver:166 - End Serialization - SerializeCustomer() 
2018-05-148 11:05:244 INFO  BankAppDriver:85 - d.username created: ktumma1
2018-05-148 11:05:244 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 11:05:245 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 11:05:246 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 11:05:246 INFO  BankAppDriver:41 - balance: 0.0
2018-05-148 11:05:247 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 
2018-05-148 11:05:247 INFO  BankAppDriver:180 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 11:05:247 INFO  BankAppDriver:183 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 11:05:250 INFO  BankAppDriver:194 - Check Object Read From .ser File - cParamD: 
2018-05-148 11:05:250 INFO  BankAppDriver:195 - username: ktumma1
2018-05-148 11:05:250 INFO  BankAppDriver:196 - firstName: Janeta
2018-05-148 11:05:250 INFO  BankAppDriver:197 - lastName: Maneta
2018-05-148 11:05:251 INFO  BankAppDriver:198 - address1: 123 ABC St
2018-05-148 11:05:251 INFO  BankAppDriver:199 - address2: Apt 1234
2018-05-148 11:05:251 INFO  BankAppDriver:200 - city: Dallas
2018-05-148 11:05:252 INFO  BankAppDriver:201 - state: TX
2018-05-148 11:05:252 INFO  BankAppDriver:202 - phoneNumber: 1234567890
2018-05-148 11:05:252 INFO  BankAppDriver:203 - email: jacqutum@gmail.com
2018-05-148 11:05:252 INFO  BankAppDriver:205 - secondJointAccUsername: jtumma1
2018-05-148 11:05:253 INFO  BankAppDriver:212 - End Deserialization - DeserializeCustomer() 
2018-05-148 11:05:253 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 11:05:254 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 11:05:255 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 11:05:255 INFO  BankAppDriver:70 - balance: 0.0
