2018-05-148 16:05:943 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 16:05:113 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:114 INFO  BankAppDriver:41 - balance: 16.00
2018-05-148 16:05:115 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:116 INFO  BankAppDriver:170 - End Withdraw() 
2018-05-148 16:05:118 INFO  BankAppDriver:175 - Begin Transfer(): 
2018-05-148 16:05:118 INFO  BankAppDriver:183 - Transfer Amount: 2.00
2018-05-148 16:05:119 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:119 INFO  BankAppDriver:136 - Withdraw Amount: 2.00
2018-05-148 16:05:120 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 16.00
2018-05-148 16:05:439 INFO  BankAppDriver:152 - After Withdrawing, Balance = 14.00
2018-05-148 16:05:439 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:441 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:441 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:442 INFO  BankAppDriver:41 - balance: 14.00
2018-05-148 16:05:442 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:442 INFO  BankAppDriver:170 - End Withdraw() 
2018-05-148 16:05:443 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:443 INFO  BankAppDriver:93 - Deposit Amount: 2.00
2018-05-148 16:05:444 INFO  BankAppDriver:103 - Before Depositing, Balance = 0.00
2018-05-148 16:05:445 INFO  BankAppDriver:109 - After Depositing, Balance = 2.00
2018-05-148 16:05:445 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:446 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 16:05:447 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:448 INFO  BankAppDriver:41 - balance: 2.00
2018-05-148 16:05:448 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:448 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:448 INFO  BankAppDriver:197 - End Transfer() 

